В файле указаны только конечные рубрики присутствующие на сайте.;;
/computers-devices/hardware/hard_drives;Жесткие диски (HDD и SSD);197
/computers-devices/hardware/fans;Вентиляторы;198
/computers-devices/hardware/dvd;Blu-ray, CD-, DVD- и FDD-приводы;199
/computers-devices/hardware/sound_cards;Звуковые карты;200
/computers-devices/hardware/other;Другое;201
/computers-devices/network;Сетевое оборудование;202
;Программное обеспечение и игры ;203
/computers-devices/software_games/antiviruses;Антивирусы и безопасность;204
/computers-devices/software_games/databases;Базы данных;205
/computers-devices/software_games/accounting;Бухгалтерия;206
/computers-devices/software_games/web_design;Веб-дизайн;207
/computers-devices/software_games/pc_games;Игры для pc;208
/computers-devices/software_games/office_software;Системные и офисные программы;209
/computers-devices/software_games/programming;Программирование;210
/computers-devices/software_games/training_programs;Обучающие и справочные программы;211
/computers-devices/software_games/dictionaries_translators;Словари и переводчики;212
/computers-devices/software_games/other_software;Другое по;213
;Источники питания ;214
/computers-devices/power/ups;UPS;215
/computers-devices/power/network_filters_stabilizers;Сетевые фильтры и стабилизаторы;216
/computers-devices/keyboards;Клавиатуры, мыши, игровые манипуляторы;217
/computers-devices/computer_accessories;Компьютерные аксессуары;218
/computers-devices/repair;Ремонт и сервис компьютерной техники;219
/computers-devices/other;Другое;220
;Телефоны и связь;221
;Мобильная связь;222
/communication/mobile/mobiles;Мобильные телефоны;223
/communication/mobile/contracts;Контракты;224
/communication/mobile/other;Другое;225
;Для дома и офиса ;226
/communication/office-and-home/radiotelephones;Радиотелефоны;227
/communication/office-and-home/stationary;Стационарные телефоны;228
/communication/office-and-home/mini-pbx;Мини-АТС;229
/communication/office-and-home/faxes;Факсы;230
/communication/devices;Рации, переговорные устройства;231
/communication/accessories;Аксессуары для телефонов ;232
/communication/other;Другое;233
/communication/repair;Ремонт и сервис телефонов и средств связи ;234
;Фото, оптика;235
;Фототехника;236
/photo/phototechnics/digital;Фотоаппараты цифровые;237
/photo/phototechnics/film;Фотоаппараты пленочные;238
/photo/phototechnics/flashes;Вспышки;239
/photo/phototechnics/tripods;Штативы;240
/photo/phototechnics/lenses;Объективы;241
/photo/phototechnics/frames;Цифровые фоторамки;242
/photo/phototechnics/accessories;Аксессуары для фототехники ;243
/photo/phototechnics/other;Другое;244
;Оптика ;245
/photo/optics/binoculars;Бинокли;246
/photo/optics/microscopes;Микроскопы;247
/photo/optics/nightvision;Приборы ночного видения;248
/photo/optics/spyglasses;Подзорные трубы;249
/photo/optics/telescopes;Телескопы;250
/photo/optics/accessories;Аксессуары для оптики ;251
/photo/optics/other;Другое;252
/photo/other;Другое;253
/photo/repair;Ремонт и сервис фототехники;254
;Строительство и ремонт;255
;Инструменты ;256
/building/instruments/saws;Пилы, электро, бензопилы;257
/building/instruments/gas;Бензоинструменты;258
/building/instruments/pneumatic;Пневмоинструменты;259
/building/instruments/handtools;Ручные инструменты;260
/building/instruments/measuring;Измерительные инструменты;261
/building/instruments/gear;Оснастка к инструментам;262
/building/instruments/stepladders;Стремянки, приставные лестницы;263
/building/instruments/other;Прочее;264
/building/instruments/electric;Электроинструменты;265
;Двери, окна, балконы, лестницы ;266
/building/elements/doors;Двери;267
/building/elements/windows;Окна, балконы;268
/building/elements/ladders;Лестницы и их элементы;269
/building/elements/accessories;Замки, фурнитура и комплектующие;270
;Материалы ;271
/building/materials/finishes;Облицовочные и отделочные;272
/building/materials/paints;Лакокрасочные;273
/building/materials/fasteners;Элементы крепежа;274
/building/materials/concrete;ЖБИ, бетон, кирпич, сухие смеси;275
/building/materials/concrete;Лесопиломатериалы, столярные изделия;276
/building/materials/metal;Металлопрокат, арматура, металлоизделия;277
/building/materials/roof-frontage;Кровельные и фасадные материалы;278
/building/materials/isolation;Изоляционные материалы;279
/building/materials/glass;Стекло, стеклоизделия, светопрозрачные пластики;280
/building/materials/other;Прочие;281
;Сантехника ;282
/building/plumbing/mixers;Смесители;283
/building/plumbing/sinks;Кухонные мойки;284
/building/plumbing/basins;Раковины, умывальники;285
/building/plumbing/toilets;Унитазы, писсуары, биде;286
/building/plumbing/baths;Ванны;287
/building/plumbing/douchecabins;Душевые кабины;288
/building/plumbing/pools;Бассейны;289
/building/plumbing/towelrails;Полотенцесушители;290
/building/plumbing/pipes;Трубы, сантехническая арматура;291
/building/plumbing/other;Прочее;292
/building/plumbing/heaters;Водонагреватели;293
;Электрика;294
/building/electrics/cables;Кабели, провода;295
/building/electrics/powerstations;Электростанции;296
/building/electrics/other;Прочее;297
;Отопление ;298
/building/heating/radiators;Радиаторы, конвекторы;299
/building/heating/systems;Системы отопления;300
/building/heating/fireplaces;Камины, печи, дымоходы;301
/building/heating/other;Прочее;302
/building/constructions;Готовые конструкции:дома, бани, срубы;303
/building/pumps;Насосы;304
/building/protection;Средства индивидуальной защиты;305
/building/ventilation;Вентиляционные системы;306
/building/other;Другое;307
;Все для дачи;308
;Садовая техника ;309
/garden/equipment/grass_cutter;Газонокосилки, триммеры;310
/garden/equipment/pressure_washers;Мойки высокого давления;311
/garden/equipment/tillers;Культиваторы, мотоблоки;312
/garden/equipment/snow_plowers;Снегоуборщики;313
/garden/equipment/other;Другое;314
;Садовые инструменты, инвентарь ;315
/garden/tools/handtools;Садовые инструменты;316
/garden/tools/wheelbarrows;Тачки, тележки;317
/garden/tools/watering;Товары для полива;318
/garden/tools/repellers;Средства против насекомых и грызунов;319
/garden/tools/other;Другое;320
;Товары для садоводства ;321
/garden/gardening/coldframes;Теплицы, парники;322
/garden/gardening/grounds;Грунт, удобрения;323
/garden/gardening/seeds;Посадочный материал;324
/garden/gardening/other;Другое;325
;Садовая мебель, сантехника, декор ;326
/garden/elements/furniture;Мебель;327
/garden/elements/toilets;Биотуалеты, рукомойники;328
/garden/elements/decorations;Декор;329
/garden/elements/other;Другое;330
;Грили, мангалы ;331
/garden/grill/grills;Грили, мангалы;332
/garden/grill/skewers;Решетки, шампуры;333
/garden/grill/coal;Уголь, средства розжига;334
/garden/grill/other;Другое;335
;Для бань и саун ;336
/garden/bany/furniture;Мебель для бани, сауны;337
/garden/bany/kupels;Купели;338
/garden/bany/accessories;Аксессуары для бань и саун;339
/garden/bany/other;Другое;340
;Бассейны и принадлежности ;341
/garden/pool/pools;Бассейны;342
/garden/pool/equipment;Оборудование для бассейнов;343
/garden/pool/chemicals;Химические средства;344
/garden/pool/accessories;Аксессуары для бассейнов;345
/garden/pool/other;Другое;346
/garden/other;Другое;347
;Оборудование;348
/equipment/trade;Торговое и холодильное оборудование;349
/equipment/cosmetology;Оборудование для сферы услуг;350
/equipment/building;Строительное оборудование;351
/equipment/production;Станки, производственное и обрабатывающее оборудование;352
/equipment/safety;Системы охраны и безопасности;353
/equipment/other;Другое;354
;Товары для детей;355
/children/baby-clothes;Детская одежда;356
/children/baby-carriage;Коляски;357
/children/baby-shoes;Детская обувь;358
/children/baby-carseat;Автокресла;359
/children/baby-furniture;Детская мебель ;360
/children/baby-furniture/baby-bed;Кроватки;361
/children/baby-furniture/changing-table;Пеленальные столики, комоды;362
/children/baby-furniture/baby-chair;Стульчики для кормления, столы;363
/children/baby-furniture/playpen;Манежи;364
/children/baby-furniture/other;Прочее;365
;Товары для малышей ;366
/children/babyware/baby-feed;Кормление;367
/children/babyware/bath-hygiene;Купание, гигиена;368
/children/babyware/nappy;Подгузники, пеленки;369
/children/babyware/baby-carrier;Рюкзаки, слинги, переноски;370
/children/babyware/baby-jumper;Ходунки, прыгунки, шезлонги;371
/children/babyware/other;Прочее;372
/children/toys;Игрушки;373
/children/baby-textile;Постельные принадлежности;374
/children/baby-sportware;Спортивные товары;375
/children/mum-to-be;Для будущих мам;376
/children/schoolware;Товары для школы;377
/children/other;Другие детские товары;378
;Бизнес и партнерство;379
;Готовый бизнес ;380
/business/business/ready-made-business;Бизнес под ключ;381
/business/business/franchising;Франшизы;382
;Партнерство и сотрудничество ;383
/business/collaboration/loans;Кредиты, займы;384
/business/collaboration/partnership;Партнерство;385
/business/collaboration/sales;Представительство, реализация;386
/business/collaboration/other;Другое;387
;Бизнес услуги ;388
/business/business-services/legal;Юридическое сопровождение;389
/business/business-services/book-keeping;Бухгалтерское, аудиторское сопровождение;390
/business/business-services/credit;Помощь в получении кредита;391
/business/business-services/finance;Финансовая помощь, консультации;392
/business/business-services/advertisement-print;Реклама и полиграфия, печати и штампы;393
/business/business-services/other;Другие услуги;394
;Сырье, тара, товары оптом ;395
/business/tara-materials/tara;Инвентарь, тара;396
/business/tara-materials/materials;Сырье, вторичная переработка;397
/business/tara-materials/goods;Товары оптом;398
/business/tara-materials/other;Другое;399
;Мебель, интерьер, обиход;400
;Мебель для гостиной ;401
/furniture-interior/living-room/composition;Стенки, модули;402
/furniture-interior/living-room/tables;Столы, журнальные столики;403
/furniture-interior/living-room/racks;Стеллажи, полки, витрины;404
/furniture-interior/living-room/stands;Тумбы для ТВ;405
/furniture-interior/living-room/other;Другое;406
;Мягкая мебель ;407
/furniture-interior/upholstered-furniture/sofa;Диваны;408
/furniture-interior/upholstered-furniture/chairs;Кресла, пуфы, банкетки;409
/furniture-interior/upholstered-furniture/other;Другое;410
;Мебель для спальни ;411
/furniture-interior/bedroom/composition;Спальные гарнитуры;412
/furniture-interior/bedroom/beds;Кровати;413
/furniture-interior/bedroom/cupboards;Шкафы;414
/furniture-interior/bedroom/stands;Тумбы, комоды, туалетные столики;415
/furniture-interior/bedroom/other;Другое;416
;Мебель для кухни ;417
/furniture-interior/kitchen/composition;Кухонные гарнитуры;418
/furniture-interior/kitchen/corners;Кухонные уголки;419
/furniture-interior/kitchen/cupboards;Кухонные шкафы, полки, столешницы;420
/furniture-interior/kitchen/tables;Столы, стулья, столовые группы;421
/furniture-interior/kitchen/other;Другое;422
;Мебель для прихожей ;423
/furniture-interior/hallway/composition;Готовые гарнитуры;424
/furniture-interior/hallway/cupboards;Шкафы;425
/furniture-interior/hallway/stands;Тумбы, полки для обуви;426
/furniture-interior/hallway/other;Другое;427
/furniture-interior/bathroom;Мебель для ванной комнаты;428
/furniture-interior/computer-tables;Компьютерные столы и кресла;429
/furniture-interior/office-furniture;Офисная мебель;430
;Предметы обихода ;431
/furniture-interior/home-stuff/mattress;Матрасы;432
/furniture-interior/home-stuff/textiles;Текстиль;433
/furniture-interior/home-stuff/dishes;Посуда;434
/furniture-interior/home-stuff/other;Другое;435
/furniture-interior/bathroom-items;Товары для ванной и туалета;436
/furniture-interior/cleaning;Товары для уборки дома;437
/furniture-interior/other;Другая мебель;438
/furniture-interior/repair;Ремонт мебели;439
;Интерьер ;440
/furniture-interior/interior/mirrors;Зеркала;441
/furniture-interior/interior/carpets;Ковры;442
/furniture-interior/interior/lights;Освещение;443
/furniture-interior/interior/decorations;Элементы декора;444
/furniture-interior/interior/other;Другое;445
;Одежда, обувь, аксессуары;446
/apparel-footwear/women-clothes;Женская одежда;447
/apparel-footwear/men-clothes;Мужская одежда ;448
/apparel-footwear/women-shoes;Женская обувь;449
/apparel-footwear/men-shoes;Мужская обувь;450
;Украшения, ювелирные изделия, бижутерия ;451
/apparel-footwear/jewellery-bijou/jewellery;Ювелирные изделия;452
/apparel-footwear/jewellery-bijou/bijou;Бижутерия;453
/apparel-footwear/jewellery-bijou/other;Другие украшения;454
;Аксессуары;455
/apparel-footwear/accessories-men-women/watches;Наручные часы;456
/apparel-footwear/accessories-men-women/bags;Сумки, чемоданы;457
/apparel-footwear/accessories-men-women/other;Другие аксессуары;458
;Все для свадьбы;459
/apparel-footwear/wedding/wedding-dress;Свадебные платья;460
/apparel-footwear/wedding/wedding_shoes;Свадебная обувь;461
/apparel-footwear/wedding/bolero;Свадебные шубки, накидки;462
/apparel-footwear/wedding/suit;Костюмы, смокинги;463
/apparel-footwear/wedding/wedding_accessories;Аксессуары для невесты;464
/apparel-footwear/wedding/other;Другое;465
/apparel-footwear/other;Другое;466
;Книги, учебники, журналы;467
/books-papers/fiction;Художественная литература;468
/books-papers/study;Учебная литература;469
/books-papers/magazines;Журналы, газеты;470
/books-papers/comixes;Альбомы и комиксы;471
/books-papers/other;Другое;472
;Музыка, искусство;473
/arts-music/instruments;Музыкальные инструменты;474
/arts-music/recordings;Аудио-, видеозаписи;475
/arts-music/arts;Произведения искусства и антиквариат;476
/arts-music/collections;Коллекционирование;477
/arts-music/other;Другое;478
/arts-music/service;Реставрация и сервис;479
;Спорт, туризм, отдых;480
;Спортивные игры, виды спорта ;481
/sports-tourism/sports/wintersport;Зимний инвентарь;482
/sports-tourism/sports/summersport;Летний инвентарь;483
